물건번호,사건번호,물건종류,소재지,감정가,최저입찰가,낙찰가,입찰자수,면적,경매회차,지역,낙찰률,수집일시
SAMPLE-001216,2024타경60142,다세대,인천 강남구,526841935,421473548,421473548,3,116.68,2,인천,0.8,2026-02-02 20:53:01
SAMPLE-001217,2024타경79903,다세대,경기 송파구,323425419,258740335,258740335,6,111.49,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001218,2024타경56729,상가,기타 남구,1390516720,569555648,695258360,1,32.65,5,기타,0.5,2026-02-02 20:53:01
SAMPLE-001219,2024타경52281,아파트,기타 남구,121203013,96962410,96962410,2,104.81,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-001220,2024타경97995,아파트,대구 송파구,686139645,686139645,686139645,12,98.31,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-001221,2024타경30191,오피스텔,서울 남구,156931755,156931755,156931755,18,34.44,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001222,2024타경77966,아파트,대구 남구,712877040,712877040,712877040,8,70.98,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-001223,2024타경13960,아파트,대구 송파구,399103466,399103466,399103466,8,130.66,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-001224,2024타경35180,다세대,서울 남구,230367877,184294302,184294302,5,98.96,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001225,2024타경50680,다세대,인천 중구,167289312,107065159,107065159,4,49.72,3,인천,0.64,2026-02-02 20:53:01
SAMPLE-001226,2024타경27013,단독주택,인천 강남구,677849257,677849257,677849257,8,63.19,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-001227,2024타경81210,아파트,기타 서초구,517804845,517804845,517804845,6,95.09,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001228,2024타경71549,아파트,경기 서초구,998247403,798597922,798597922,4,82.7,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001229,2024타경72594,오피스텔,경기 강남구,272547027,272547027,272547027,13,41.01,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001230,2024타경74237,단독주택,부산 중구,435162506,348130005,348130005,4,68.87,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-001231,2024타경14188,오피스텔,기타 남구,83304213,83304213,83304213,4,40.56,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001232,2024타경74274,다세대,서울 송파구,718071243,718071243,718071243,11,100.52,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001233,2024타경29459,상가,경기 중구,1134151600,1134151600,1134151600,12,198.1,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001234,2024타경99359,상가,서울 강남구,301476337,301476337,301476337,9,62.57,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001235,2024타경82025,다세대,기타 남구,274172463,219337970,219337970,2,90.82,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-001236,2024타경24133,아파트,서울 중구,1289209633,1289209633,1289209633,14,142.11,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001237,2024타경32027,단독주택,경기 강남구,766251797,766251797,766251797,8,100.65,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001238,2024타경92561,다세대,경기 중구,290212620,232170096,232170096,4,94.13,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001239,2024타경18699,아파트,기타 서초구,520578002,213228749,296976834,1,58.85,5,기타,0.5705,2026-02-02 20:53:01
SAMPLE-001240,2024타경16458,상가,인천 송파구,258208819,258208819,258208819,7,86.68,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-001241,2024타경25958,오피스텔,부산 남구,435607057,348485645,348485645,4,44.35,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-001242,2024타경72977,오피스텔,서울 강남구,579070415,463256332,463256332,3,28.22,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001243,2024타경69736,단독주택,기타 남구,192424806,153939844,153939844,2,92.14,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-001244,2024타경52341,상가,인천 남구,2027379497,2027379497,2027379497,9,99.43,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-001245,2024타경28764,상가,경기 강남구,2254277757,1154190212,1235080585,2,173.22,4,경기,0.5479,2026-02-02 20:53:01
SAMPLE-001246,2024타경15054,단독주택,기타 남구,613559587,392678136,392678136,2,114.93,3,기타,0.64,2026-02-02 20:53:01
SAMPLE-001247,2024타경78882,상가,서울 강남구,1333741997,1333741997,1333741997,13,160.12,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001248,2024타경21289,아파트,경기 강남구,353480158,180981841,218482467,3,74.1,4,경기,0.6181,2026-02-02 20:53:01
SAMPLE-001249,2024타경64936,아파트,경기 송파구,384479611,307583689,312922624,8,66.75,2,경기,0.8139,2026-02-02 20:53:01
SAMPLE-001250,2024타경95702,아파트,부산 남구,176230733,176230733,176230733,6,106.04,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-001251,2024타경77148,다세대,서울 서초구,577039805,461631844,461631844,6,39.84,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001252,2024타경31526,단독주택,경기 강남구,530328058,424262447,424262447,4,60.14,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001253,2024타경25707,상가,서울 서초구,2562077717,2562077717,2562077717,9,168.79,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001254,2024타경75200,단독주택,경기 중구,476975686,195369241,238487843,1,40.86,5,경기,0.5,2026-02-02 20:53:01
SAMPLE-001255,2024타경54420,상가,경기 강남구,798103759,638483007,638483007,3,183.97,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001256,2024타경45212,오피스텔,부산 남구,486830213,486830213,486830213,5,76.03,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-001257,2024타경94343,아파트,기타 남구,546268484,349611830,351021342,1,92.57,3,기타,0.6426,2026-02-02 20:53:01
SAMPLE-001258,2024타경94052,오피스텔,서울 남구,841567573,538603246,585768386,6,23.24,3,서울,0.696,2026-02-02 20:53:01
SAMPLE-001259,2024타경61175,다세대,경기 강남구,80570064,80570064,80570064,11,108.97,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001260,2024타경51684,단독주택,인천 서초구,363849541,291079633,291079633,5,70.22,2,인천,0.8,2026-02-02 20:53:01
SAMPLE-001261,2024타경27949,오피스텔,경기 중구,677750567,347008290,401766289,2,38.24,4,경기,0.5928,2026-02-02 20:53:01
SAMPLE-001262,2024타경70662,단독주택,서울 강남구,552453621,441962897,441962897,3,34.04,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001263,2024타경24141,다세대,대구 송파구,295344452,236275562,236275562,2,64.49,2,대구,0.8,2026-02-02 20:53:01
SAMPLE-001264,2024타경66951,단독주택,서울 남구,1143645644,1143645644,1143645644,7,92.7,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001265,2024타경47429,아파트,경기 송파구,804534009,804534009,804534009,5,118.9,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001266,2024타경80953,다세대,기타 중구,105939635,105939635,105939635,11,49.3,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001267,2024타경95925,오피스텔,인천 중구,231754450,231754450,231754450,8,74.58,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-001268,2024타경45780,다세대,서울 남구,481864790,385491832,385491832,7,88.26,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001269,2024타경10063,오피스텔,경기 강남구,686983114,686983114,686983114,7,24.49,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001270,2024타경71816,상가,경기 중구,1746024779,1746024779,1746024779,11,119.12,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001271,2024타경52428,다세대,경기 중구,169999777,169999777,169999777,13,98.69,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001272,2024타경97599,단독주택,경기 남구,940017010,940017010,940017010,6,50.59,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001273,2024타경56760,아파트,경기 남구,780547313,780547313,780547313,4,54.61,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001274,2024타경85057,아파트,인천 서초구,899206277,719365022,719365022,3,143.32,2,인천,0.8,2026-02-02 20:53:01
SAMPLE-001275,2024타경18025,상가,서울 남구,482093535,308539862,321528798,5,161.77,3,서울,0.6669,2026-02-02 20:53:01
SAMPLE-001276,2024타경26411,아파트,경기 서초구,315514605,252411684,252411684,3,71.19,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001277,2024타경97585,오피스텔,경기 송파구,591116584,378314614,388256848,2,32.73,3,경기,0.6568,2026-02-02 20:53:01
SAMPLE-001278,2024타경45126,상가,경기 남구,1884488965,1884488965,1884488965,12,195.64,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001279,2024타경89229,아파트,인천 중구,431422189,431422189,431422189,9,90.31,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-001280,2024타경61275,아파트,부산 송파구,566917738,566917738,566917738,12,132.43,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-001281,2024타경47615,오피스텔,서울 남구,583329906,466663925,466663925,3,71.79,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001282,2024타경71437,단독주택,기타 남구,303078881,303078881,303078881,6,62.88,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001283,2024타경68022,아파트,인천 강남구,543332549,347732831,382658261,2,50.39,3,인천,0.7043,2026-02-02 20:53:01
SAMPLE-001284,2024타경54884,아파트,경기 강남구,658838026,337325069,401663364,1,144.39,4,경기,0.6097,2026-02-02 20:53:01
SAMPLE-001285,2024타경79178,아파트,서울 서초구,274681218,274681218,274681218,13,79.59,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001286,2024타경81762,오피스텔,경기 강남구,502806229,402244983,402244983,6,21.56,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001287,2024타경19305,오피스텔,경기 남구,301858199,193189247,196642262,3,31.38,3,경기,0.6514,2026-02-02 20:53:01
SAMPLE-001288,2024타경31574,단독주택,서울 남구,991782318,793425855,793425855,9,112.14,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001289,2024타경12918,상가,경기 중구,645359117,516287293,516287293,2,69.56,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001290,2024타경63849,단독주택,경기 서초구,679077934,278150322,349285850,2,104.65,5,경기,0.5144,2026-02-02 20:53:01
SAMPLE-001291,2024타경86105,오피스텔,서울 송파구,608323943,608323943,608323943,9,51.06,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001292,2024타경74850,상가,경기 서초구,1595319642,1595319642,1595319642,9,74.95,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001293,2024타경81836,상가,서울 남구,2519930861,1612755751,1612755751,3,172.48,3,서울,0.64,2026-02-02 20:53:01
SAMPLE-001294,2024타경47628,상가,경기 남구,2310524329,2310524329,2310524329,9,181.72,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001295,2024타경32319,상가,경기 중구,1504937574,963160047,963160047,3,57.23,3,경기,0.64,2026-02-02 20:53:01
SAMPLE-001296,2024타경84783,다세대,경기 중구,97278585,77822868,77822868,4,93.12,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001297,2024타경52999,상가,경기 남구,622206829,622206829,622206829,12,116.25,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001298,2024타경88434,다세대,경기 서초구,589949377,589949377,589949377,14,107.54,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001299,2024타경84464,단독주택,부산 중구,301355588,192867576,192867576,1,68.53,3,부산,0.64,2026-02-02 20:53:01
SAMPLE-001300,2024타경47206,아파트,부산 중구,430006574,430006574,430006574,5,123.81,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-001301,2024타경12208,상가,서울 서초구,2919392706,1868411332,1964544171,4,55.01,3,서울,0.6729,2026-02-02 20:53:01
SAMPLE-001302,2024타경18878,상가,서울 서초구,1473757015,943204489,976767946,5,168.97,3,서울,0.6628,2026-02-02 20:53:01
SAMPLE-001303,2024타경97332,상가,서울 남구,2716282460,1738420774,1778699952,3,46.07,3,서울,0.6548,2026-02-02 20:53:01
SAMPLE-001304,2024타경31925,다세대,서울 송파구,515096719,210983616,265243419,2,34.81,5,서울,0.5149,2026-02-02 20:53:01
SAMPLE-001305,2024타경65171,단독주택,서울 서초구,996864439,637993241,637993241,5,46.67,3,서울,0.64,2026-02-02 20:53:01
SAMPLE-001306,2024타경73107,단독주택,부산 서초구,403769740,323015792,323015792,2,60.33,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-001307,2024타경47719,단독주택,서울 송파구,733769939,469612761,495313740,2,43.73,3,서울,0.675,2026-02-02 20:53:01
SAMPLE-001308,2024타경10645,상가,부산 서초구,300247600,300247600,300247600,3,76.04,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-001309,2024타경28319,아파트,경기 서초구,356622408,228238341,239576010,2,148.24,3,경기,0.6718,2026-02-02 20:53:01
SAMPLE-001310,2024타경35698,오피스텔,기타 중구,376650470,376650470,376650470,5,29.53,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001311,2024타경82742,다세대,서울 강남구,555589636,555589636,555589636,10,112.28,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001312,2024타경13637,단독주택,서울 서초구,937706012,384084382,468853006,2,45.99,5,서울,0.5,2026-02-02 20:53:01
SAMPLE-001313,2024타경89958,오피스텔,인천 송파구,117075960,74928614,76492740,2,71.59,3,인천,0.6534,2026-02-02 20:53:01
SAMPLE-001314,2024타경39967,단독주택,부산 중구,758936557,485719396,485719396,3,30.79,3,부산,0.64,2026-02-02 20:53:01
SAMPLE-001315,2024타경37475,상가,경기 강남구,1190854104,1190854104,1190854104,6,147.45,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001316,2024타경26746,아파트,경기 서초구,931149857,931149857,931149857,5,61.53,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001317,2024타경96481,아파트,경기 중구,503662289,206300073,292469649,1,105.57,5,경기,0.5807,2026-02-02 20:53:01
SAMPLE-001318,2024타경93247,단독주택,서울 송파구,750924224,600739379,600739379,7,77.56,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001319,2024타경20470,단독주택,서울 송파구,874542555,699634044,699634044,5,82.89,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001320,2024타경96814,다세대,서울 송파구,485335283,485335283,485335283,9,81.19,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001321,2024타경94436,아파트,서울 남구,711953150,455650016,533039264,2,114.92,3,서울,0.7487,2026-02-02 20:53:01
SAMPLE-001322,2024타경52115,단독주택,경기 강남구,410579200,262770688,262770688,2,99.74,3,경기,0.64,2026-02-02 20:53:01
SAMPLE-001323,2024타경79588,단독주택,서울 송파구,931409767,931409767,931409767,14,76.31,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001324,2024타경43884,상가,부산 강남구,1311583179,1049266543,1049266543,3,192.85,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-001325,2024타경54518,오피스텔,경기 서초구,212502038,212502038,212502038,8,50.8,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001326,2024타경52020,오피스텔,인천 남구,461443409,461443409,461443409,11,39.19,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-001327,2024타경90380,상가,경기 강남구,291712097,291712097,291712097,7,152.24,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001328,2024타경29091,상가,서울 서초구,2278237165,2278237165,2278237165,6,174.07,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001329,2024타경36907,아파트,경기 중구,185493443,148394754,148394754,5,85.98,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001330,2024타경75254,아파트,기타 중구,571994311,457595449,457595449,3,66.7,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-001331,2024타경50001,아파트,서울 남구,1392828762,1392828762,1392828762,15,140.66,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001332,2024타경72208,오피스텔,경기 송파구,408040679,326432543,326432543,3,77.68,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001333,2024타경47807,아파트,기타 서초구,284812034,227849627,227849627,3,123.78,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-001334,2024타경24147,상가,인천 강남구,1602516655,1025610659,1025610659,1,102.96,3,인천,0.64,2026-02-02 20:53:01
SAMPLE-001335,2024타경17661,오피스텔,경기 서초구,667556915,667556915,667556915,12,55.16,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001336,2024타경29290,아파트,부산 강남구,156092952,156092952,156092952,6,81.66,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-001337,2024타경59949,오피스텔,대구 송파구,147207284,75370129,81860906,2,48.42,4,대구,0.5561,2026-02-02 20:53:01
SAMPLE-001338,2024타경24684,오피스텔,경기 중구,503556722,503556722,503556722,16,30.29,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001339,2024타경57377,단독주택,경기 송파구,394021930,201739228,228122535,1,41.87,4,경기,0.579,2026-02-02 20:53:01
SAMPLE-001340,2024타경30614,오피스텔,경기 서초구,464086649,464086649,464086649,11,62.24,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001341,2024타경84345,오피스텔,기타 중구,323693505,323693505,323693505,6,30.39,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001342,2024타경70494,다세대,경기 서초구,85646881,85646881,85646881,13,107.9,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-001343,2024타경54844,다세대,서울 남구,220472893,176378315,176378315,4,65.96,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-001344,2024타경96492,단독주택,부산 강남구,359730538,287784430,287784430,3,68.7,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-001345,2024타경39548,오피스텔,서울 서초구,820455398,820455398,820455398,9,44.78,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001346,2024타경81812,다세대,서울 강남구,697618668,446475947,454987532,3,93.82,3,서울,0.6522,2026-02-02 20:53:01
SAMPLE-001347,2024타경52040,상가,서울 강남구,286833816,286833816,286833816,7,163.44,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-001348,2024타경98641,단독주택,인천 중구,399307894,255557052,269401769,4,113.08,3,인천,0.6747,2026-02-02 20:53:01
SAMPLE-001349,2024타경33631,다세대,대구 강남구,203512960,203512960,203512960,9,31.22,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-001350,2024타경92641,상가,부산 강남구,539119079,431295263,431295263,2,194.27,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-001351,2024타경20987,단독주택,부산 강남구,562591997,562591997,562591997,7,37.33,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-001352,2024타경62418,오피스텔,기타 서초구,429433083,429433083,429433083,3,42.62,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-001353,2024타경83366,상가,서울 강남구,2764775892,1415565257,1769739666,3,182.21,4,서울,0.6401,2026-02-02 20:53:01
SAMPLE-001354,2024타경87462,상가,경기 송파구,211507914,169206331,169206331,5,186.38,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-001355,2024타경24699,상가,서울 송파구,2033077564,1040935713,1040935713,1,71.28,4,서울,0.512,2026-02-02 20:53:01
SAMPLE-001356,2024타경74333,오피스텔,경기 남구,651565623,266881279,380121621,1,20.56,5,경기,0.5834,2026-02-02 20:53:01
SAMPLE-001357,2024타경83501,오피스텔,부산 남구,432261269,432261269,432261269,9,78.03,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-001358,2024타경78037,아파트,인천 서초구,922493827,737995062,737995062,5,143.85,2,인천,0.8,2026-02-02 20:53:01
SAMPLE-001359,2024타경85848,아파트,경기 중구,360378960,184514027,232594036,3,121.22,4,경기,0.6454,2026-02-02 20:53:01
SAMPLE-001360,2024타경54659,아파트,대구 서초구,748615357,383291062,460750207,2,77.11,4,대구,0.6155,2026-02-02 20:53:01
SAMPLE-001361,2024타경32172,오피스텔,인천 송파구,195105254,195105254,195105254,13,60.82,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-001362,2024타경67631,단독주택,서울 송파구,969374159,969374159,969374159,14,45.04,1,서울,1.0,2026-02-02 20:53:01
