물건번호,사건번호,물건종류,소재지,감정가,최저입찰가,낙찰가,입찰자수,면적,경매회차,지역,낙찰률,수집일시,감정가_log,최저입찰가_log,최저가율,입찰자수_log,경쟁지수,면적_log,평당감정가,평당감정가_log,경매회차_제곱,회차페널티,지역_encoded,지역_경기,지역_기타,지역_대구,지역_부산,지역_서울,지역_인천,물건종류_encoded,물건종류_다세대,물건종류_단독주택,물건종류_상가,물건종류_아파트,물건종류_오피스텔,감정가x입찰자수,최저가율x입찰자수,면적x입찰자수,가격구간,가격구간_1억이하,가격구간_1-3억,가격구간_3-5억,가격구간_5-10억,가격구간_10억이상
SAMPLE-001179,2024타경47043,다세대,부산 송파구,296956540,121633399,151267791,1,54.24,5,부산,0.5093937011793038,2026-02-02 20:53:01,19.509096359460866,18.616522160833785,0.4096000007273792,0.6931471805599453,0.15090922809929827,4.0116873285410914,18098718.88636973,16.711351769224997,25,0.6,3,False,False,False,True,False,False,0,True,False,False,False,False,13.522675136832593,0.4096000007273792,2.7806897610663164,1-3억,False,True,False,False,False
SAMPLE-001180,2024타경91544,단독주택,서울 송파구,277564647,222051717,222051717,5,85.59,2,서울,0.7999999978383414,2026-02-02 20:53:01,19.44156442978422,19.218420876668628,0.7999999978383414,1.791759469228055,0.7545461404964914,4.46118433545971,10720517.361744778,16.187670067078255,4,0.9,4,False,False,False,False,True,False,1,False,True,False,False,False,34.834607163673205,3.999999989191707,7.993369277031803,1-3억,False,True,False,False,False
SAMPLE-001181,2024타경54555,상가,서울 송파구,2789478590,2789478590,2789478590,11,127.19,1,서울,1.0,2026-02-02 20:53:01,21.74912053036828,21.74912053036828,1.0,2.4849066497880004,1.660001509092281,4.8535135383240435,72501115.0754484,18.09911251385053,1,1.0,4,False,False,False,False,True,False,2,False,False,True,False,False,54.04453423295286,11.0,12.060528066217502,10억이상,False,False,False,False,True
SAMPLE-001182,2024타경26439,오피스텔,부산 남구,255757936,255757936,255757936,6,41.08,1,부산,1.0,2026-02-02 20:53:01,19.359741996527557,19.359741996527557,1.0,1.9459101490553132,0.9054553685957897,3.7395725684294545,20581323.76254356,16.83989465765623,1,1.0,3,False,False,False,True,False,False,4,False,False,False,False,True,37.67231843413535,6.0,7.276872214035721,1-3억,False,True,False,False,False
SAMPLE-001183,2024타경79098,상가,서울 중구,2201367661,1761094129,1761094129,3,79.15,2,서울,0.8000000000908526,2026-02-02 20:53:01,21.51234466870278,21.2892011176157,0.8000000000908526,1.3862943611198906,0.45272768429789484,4.383899879055562,91942494.83405815,18.3366738943091,4,0.9,4,False,False,False,False,True,False,2,False,False,True,False,False,29.822442108690204,2.400000000272558,6.077375682048896,10억이상,False,False,False,False,True
SAMPLE-001184,2024타경90439,상가,부산 남구,395924543,395924543,395924543,8,57.92,1,부산,1.0,2026-02-02 20:53:01,19.796734205608118,19.796734205608118,1.0,2.1972245773362196,1.2072738247943862,4.076180591594429,22597400.97484133,16.93334550076904,1,1.0,3,False,False,False,True,False,False,2,False,False,True,False,False,43.49787094755478,8.0,8.956284177512172,3-5억,False,False,True,False,False
SAMPLE-001185,2024타경48660,아파트,대구 서초구,399365289,319492231,319492231,1,115.84,2,대구,0.7999999994992053,2026-02-02 20:53:01,19.805387069811463,19.582243518497254,0.7999999994992053,0.6931471805599453,0.15090922809929827,4.76080547751954,11396890.809780374,16.24885122792455,4,0.9,2,False,False,True,False,False,False,3,False,False,False,True,False,13.728048207338212,0.7999999994992053,3.299938893937013,3-5억,False,False,True,False,False
SAMPLE-001186,2024타경62872,다세대,서울 송파구,612970021,392300813,403698958,4,101.86,3,서울,0.6585949461955823,2026-02-02 20:53:01,20.23382658895262,19.787539486120274,0.6399999992821835,1.6094379124341003,0.6036369123971931,4.63336884034677,19893453.53288341,16.80590131764379,9,0.8,4,False,False,False,False,True,False,0,True,False,False,False,False,32.565087625877496,2.559999997128734,7.457119473944913,5-10억,False,False,False,True,False
SAMPLE-001187,2024타경81600,오피스텔,경기 송파구,349950649,349950649,349950649,11,55.33,1,경기,1.0,2026-02-02 20:53:01,19.673302702506298,19.673302702506298,1.0,2.4849066497880004,1.660001509092281,4.031227252906622,20908397.78757956,16.855661492077648,1,1.0,0,True,False,False,False,False,False,4,False,False,False,False,True,48.88632070875014,11.0,10.017223407554278,3-5억,False,False,True,False,False
SAMPLE-001188,2024타경68896,오피스텔,기타 중구,318737534,318737534,318737534,7,42.04,1,기타,1.0,2026-02-02 20:53:01,19.579878547789903,19.579878547789903,1.0,2.0794415416798357,1.0563645966950879,3.762129915853529,25063696.440226156,17.03693104005336,1,1.0,1,False,True,False,False,False,False,4,False,False,False,False,True,40.71521283332018,7.0,7.823129232222293,3-5억,False,False,True,False,False
SAMPLE-001189,2024타경21631,다세대,대구 서초구,317928907,254343126,254343126,3,89.78,2,대구,0.8000000012581429,2026-02-02 20:53:01,19.57733835600282,19.354194807047627,0.8000000012581429,1.3862943611198906,0.45272768429789484,4.508438997028319,11706445.21318411,16.27565020643794,4,0.9,2,False,False,True,False,False,False,0,True,False,False,False,False,27.139953768662856,2.4000000037744287,6.250023559033374,3-5억,False,False,True,False,False
SAMPLE-001190,2024타경72987,단독주택,경기 송파구,831759114,831759114,831759114,5,64.26,1,경기,1.0,2026-02-02 20:53:01,20.539053431624573,20.539053431624573,1.0,1.791759469228055,0.7545461404964914,4.178379291165174,42788934.10807849,17.571790101616358,1,1.0,0,True,False,False,False,False,False,1,False,True,False,False,False,36.8010434750943,5.0,7.486650660971609,5-10억,False,False,False,True,False
SAMPLE-001191,2024타경28043,상가,인천 남구,666248910,532999128,532999128,5,52.01,2,인천,0.8,2026-02-02 20:53:01,20.317173898921418,20.094030347982443,0.8,1.791759469228055,0.7545461404964914,3.9704805749997147,42347158.92207634,17.56141191476107,4,0.9,5,False,False,False,False,False,True,2,False,False,True,False,False,36.40348872134553,4.0,7.114146167641791,5-10억,False,False,False,True,False
SAMPLE-001192,2024타경34717,단독주택,서울 중구,1028863170,1028863170,1028863170,10,112.46,1,서울,1.0,2026-02-02 20:53:01,20.751720312167542,20.751720312167542,1.0,2.3978952727983707,1.5090922809929828,4.731450351898421,30243647.181073017,17.224796742907575,1,1.0,4,False,False,False,False,True,False,1,False,True,False,False,False,49.76045203898048,10.0,11.345522432297411,10억이상,False,False,False,False,True
SAMPLE-001193,2024타경87895,오피스텔,부산 중구,170722329,136577863,136577863,3,34.2,2,부산,0.799999998828507,2026-02-02 20:53:01,18.95554899350331,18.732405442189098,0.799999998828507,1.3862943611198906,0.45272768429789484,3.5610460826040513,16502085.834420761,16.618997405686923,4,0.9,3,False,False,False,True,False,False,4,False,False,False,False,True,26.277970681625455,2.399999996485521,4.936658104002072,1-3억,False,True,False,False,False
SAMPLE-001194,2024타경43469,다세대,대구 남구,332200481,265760385,265760385,3,117.39,2,대구,0.8000000006020461,2026-02-02 20:53:01,19.62124920607559,19.398105656266495,0.8000000006020461,1.3862943611198906,0.45272768429789484,4.773984259423544,9354999.644471103,16.051421586580876,4,0.9,2,False,False,True,False,False,False,0,True,False,False,False,False,27.200827132510717,2.4000000018061383,6.618147458913977,3-5억,False,False,True,False,False
SAMPLE-001195,2024타경50522,상가,부산 남구,1952717563,1952717563,1952717563,8,182.48,1,부산,1.0,2026-02-02 20:53:01,21.392487861895525,21.392487861895525,1.0,2.1972245773362196,1.2072738247943862,5.212105669728971,35375189.999311596,17.381521313186926,1,1.0,3,False,False,False,True,False,False,2,False,False,True,False,False,47.0041001005236,8.0,11.452166677201951,10억이상,False,False,False,False,True
SAMPLE-001196,2024타경85858,다세대,인천 송파구,279349741,279349741,279349741,10,81.5,1,인천,1.0,2026-02-02 20:53:01,19.447975110296426,19.447975110296426,1.0,2.3978952727983707,1.5090922809929828,4.412798293340635,11330922.922476297,16.24304617623517,1,1.0,5,False,False,False,False,False,True,0,True,False,False,False,False,46.63420758248017,10.0,10.581428167414225,1-3억,False,True,False,False,False
SAMPLE-001197,2024타경73556,상가,부산 남구,485641886,485641886,485641886,7,176.59,1,부산,1.0,2026-02-02 20:53:01,20.000982052226767,20.000982052226767,1.0,2.0794415416798357,1.0563645966950879,5.179477522666504,9091271.99906025,16.022825500249446,1,1.0,3,False,False,False,True,False,False,2,False,False,True,False,False,41.59087295379315,7.0,10.770420724829691,3-5억,False,False,True,False,False
SAMPLE-001198,2024타경13463,다세대,경기 중구,194631615,194631615,194631615,5,90.88,1,경기,1.0,2026-02-02 20:53:01,19.08661918111806,19.08661918111806,1.0,1.791759469228055,0.7545461404964914,4.520483377820898,7079778.801943895,15.77275336376589,1,1.0,0,True,False,False,False,False,False,0,True,False,False,False,False,34.198630653318105,5.0,8.099618897698617,1-3억,False,True,False,False,False
SAMPLE-001199,2024타경89712,아파트,경기 남구,624803340,624803340,624803340,12,113.97,1,경기,1.0,2026-02-02 20:53:01,20.252947503786594,20.252947503786594,1.0,2.5649493574615367,1.8109107371915794,4.744671224765649,18122888.36340142,16.712686303008528,1,1.0,0,True,False,False,False,False,False,3,False,False,False,True,False,51.947784686539656,12.0,12.169841409328894,5-10억,False,False,False,True,False
SAMPLE-001200,2024타경81504,단독주택,서울 강남구,436703629,349362903,349362903,4,83.03,2,서울,0.7999999995420235,2026-02-02 20:53:01,19.89476533076381,19.6716217794496,0.7999999995420235,1.6094379124341003,0.6036369123971931,4.431173877940127,17387069.256058995,16.671237399225234,4,0.9,4,False,False,False,False,True,False,1,False,True,False,False,False,32.01938958231082,3.199999998168094,7.131699235744475,3-5억,False,False,True,False,False
SAMPLE-001201,2024타경49440,오피스텔,경기 서초구,471874226,471874226,471874226,12,55.27,1,경기,1.0,2026-02-02 20:53:01,19.972223039820527,19.972223039820527,1.0,2.5649493574615367,1.8109107371915794,4.030161533445187,28223535.311999545,17.15566680879881,1,1.0,0,True,False,False,False,False,False,4,False,False,False,False,True,51.227740653066164,12.0,10.337160235676434,3-5억,False,False,True,False,False
SAMPLE-001202,2024타경84147,단독주택,경기 서초구,564884526,289220877,339670171,3,35.67,4,경기,0.6013090381590661,2026-02-02 20:53:01,20.15213189123174,19.482701237897643,0.5119999994476747,1.3862943611198906,0.45272768429789484,3.6019589820832345,52351748.326602675,17.773495910703467,16,0.7,0,True,False,False,False,False,False,1,False,True,False,False,False,27.936786805358878,1.5359999983430241,4.993375425847129,5-10억,False,False,False,True,False
SAMPLE-001203,2024타경32247,상가,대구 송파구,1617639742,1617639742,1617639742,8,61.64,1,대구,1.0,2026-02-02 20:53:01,21.204233975043405,21.204233975043405,1.0,2.1972245773362196,1.2072738247943862,4.137404051682548,86754857.15511554,18.278596977011276,1,1.0,2,False,False,True,False,False,False,2,False,False,True,False,False,46.590464033553054,8.0,9.09080586872735,10억이상,False,False,False,False,True
SAMPLE-001204,2024타경99767,상가,부산 중구,789374576,505199729,505199729,2,44.56,3,부산,0.6400000004560572,2026-02-02 20:53:01,20.486751515201902,20.040464413998663,0.6400000004560572,1.0986122886681098,0.30181845619859654,3.8190301385789813,58561551.40436518,17.88558893690334,9,0.8,3,False,False,False,True,False,False,2,False,False,True,False,False,22.506996969490828,1.2800000009121144,4.195633441036743,5-10억,False,False,False,True,False
SAMPLE-001205,2024타경67163,단독주택,서울 송파구,1111106533,1111106533,1111106533,13,115.52,1,서울,1.0,2026-02-02 20:53:01,20.828622233195752,20.828622233195752,1.0,2.6390573296152584,1.9618199652908774,4.758062932091234,31796047.852613263,17.27485259011292,1,1.0,4,False,False,False,False,True,False,1,False,True,False,False,False,54.96792817030258,13.0,12.556800855706038,10억이상,False,False,False,False,True
SAMPLE-001206,2024타경14837,단독주택,경기 서초구,720242579,460955250,460955250,4,50.83,3,경기,0.6399999992224842,2026-02-02 20:53:01,20.395098629897365,19.948811526835065,0.6399999992224842,1.6094379124341003,0.6036369123971931,3.947969132201615,46841770.67294482,17.66228591990984,9,0.8,0,True,False,False,False,False,False,1,False,True,False,False,False,32.82464496278959,2.5599999968899367,6.354011198484834,5-10억,False,False,False,True,False
SAMPLE-001207,2024타경37961,단독주택,서울 강남구,309160316,309160316,309160316,13,96.44,1,서울,1.0,2026-02-02 20:53:01,19.549370525561457,19.549370525561457,1.0,2.6390573296152584,1.9618199652908774,4.579236803961587,10597444.769325167,16.176123564887526,1,1.0,4,False,False,False,False,True,False,1,False,True,False,False,False,51.59190957484746,13.0,12.084868451538776,3-5억,False,False,True,False,False
SAMPLE-001208,2024타경54696,단독주택,부산 송파구,342103087,273682469,273682469,4,98.22,2,부산,0.7999999982461427,2026-02-02 20:53:01,19.650622676507503,19.427479123731747,0.7999999982461427,1.6094379124341003,0.6036369123971931,4.597339606872903,11514144.734959973,16.259086901334243,4,0.9,3,False,False,False,True,False,False,1,False,True,False,False,False,31.626457138508428,3.1999999929845706,7.399132659636132,3-5억,False,False,True,False,False
SAMPLE-001209,2024타경64157,오피스텔,경기 송파구,372631684,238484277,240946018,3,30.34,3,경기,0.6466063631883756,2026-02-02 20:53:01,19.736101050090078,19.2898139457844,0.6399999979604526,1.3862943611198906,0.45272768429789484,3.444895236927875,40601195.704876415,17.519308099627136,9,0.8,0,True,False,False,False,False,False,4,False,False,False,False,True,27.360045596232226,1.919999993881358,4.775638841601882,3-5억,False,False,True,False,False
SAMPLE-001210,2024타경69783,상가,경기 서초구,2171054293,889263838,1085527146,1,156.11,5,경기,0.49999999976969717,2026-02-02 20:53:01,21.49847873628158,20.605904531224457,0.40959999980986195,0.6931471805599453,0.15090922809929827,5.056946196959506,45974242.42600709,17.64359187211495,25,0.6,0,True,False,False,False,False,False,2,False,False,True,False,False,14.901609922381512,0.40959999980986195,3.50520799866582,10억이상,False,False,False,False,True
SAMPLE-001211,2024타경75841,아파트,서울 강남구,1048622904,1048622904,1048622904,10,96.09,1,서울,1.0,2026-02-02 20:53:01,20.770743621274406,20.770743621274406,1.0,2.3978952727983707,1.5090922809929828,4.575638383382054,36075783.085588664,17.401132397262263,1,1.0,4,False,False,False,False,True,False,3,False,False,False,True,False,49.806067941960805,10.0,10.971901649546606,10억이상,False,False,False,False,True
SAMPLE-001212,2024타경74036,아파트,경기 남구,1103045375,705949040,751993147,5,44.79,3,경기,0.6817427134400523,2026-02-02 20:53:01,20.821340715084204,20.375053612965736,0.64,1.791759469228055,0.7545461404964914,3.824065726669004,81411721.18186063,18.2150298277529,9,0.8,0,True,False,False,False,False,False,3,False,False,False,True,False,37.30683438827577,3.2,6.8518059767096515,10억이상,False,False,False,False,True
SAMPLE-001213,2024타경57128,아파트,서울 강남구,907815004,581001602,662763094,2,112.71,3,서울,0.7300640450749809,2026-02-02 20:53:01,20.626551176821177,20.180264073848523,0.6399999993831342,1.0986122886681098,0.30181845619859654,4.7336513476366315,26626220.70390551,17.097407066533847,9,0.8,4,False,False,False,False,True,False,3,False,False,False,True,False,22.660582595697406,1.2799999987662685,5.200447540783962,5-10억,False,False,False,True,False
SAMPLE-001214,2024타경70992,상가,서울 송파구,2419028947,1935223158,1935223158,6,44.32,2,서울,0.8000000001653557,2026-02-02 20:53:01,21.606632035431183,21.383488484427012,0.8000000001653557,1.9459101490553132,0.9054553685957897,3.8137484361598055,180432985.27612853,19.010869999632227,4,0.9,4,False,False,False,False,True,False,2,False,False,True,False,False,42.0445645646492,4.800000000992134,7.421211787867195,10억이상,False,False,False,False,True
SAMPLE-001215,2024타경62262,아파트,대구 송파구,108086352,86469082,86469082,5,126.03,2,대구,0.8000000037007448,2026-02-02 20:53:01,18.49844103042165,18.275297486046334,0.8000000037007448,1.791759469228055,0.7545461404964914,4.844423279035369,2835120.642271321,14.857595401550242,4,0.9,2,False,False,True,False,False,False,3,False,False,False,True,False,33.144756882214764,4.000000018503724,8.680041283160445,1-3억,False,True,False,False,False
